submission_id,question,response1,startDate,comment,experiment_id,group,question1,optionRight,response4,id,question_right_part,question4,option4,expected,option2,option3,option1,endTime,optionLeft,question_left_part,age,response,comments,response3,education,QUD,languages,prolific_id,RT,gender,trial_number,startTime,picture,cost,option7,question3,timeSpent,option5,question2,response2,option6,trial_name
1258,The sliders represent the beliefs of a person who <br/><b>is pretty certain that the yellow block falls but not the red.</b>,NA,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,NA,NA,NA,slider_choice_no1,NA,NA,NA,no,no,NA,yes,1606927867583,NA,NA,46,no,NA,NA,Graduated College,Please click on the button with the correct answer.,English,599747deb5566b0001aa834c,10955,female,6,1606924985950,stimuli/img/slider-choices/probably-red-but-not-yellow.png,NA,NA,NA,48.02721666666667,NA,NA,NA,NA,slider_choice_training
1258,The sliders represent the beliefs of a person who <br/><b>thinks that red falls but is uncertain whether or not yellow falls.</b>,NA,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,NA,NA,NA,slider_choice_yes4,NA,NA,NA,yes,no,NA,yes,1606927867583,NA,NA,46,yes,NA,NA,Graduated College,Please click on the button with the correct answer.,English,599747deb5566b0001aa834c,11247,female,7,1606924985950,stimuli/img/slider-choices/red-maybe-yellow.png,NA,NA,NA,48.02721666666667,NA,NA,NA,NA,slider_choice_training
1258,The sliders represent the beliefs of a person who <br/><b>thinks that either both or neither of the two blocks fall <br/>and both is rated as more likely.</b>,NA,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,NA,NA,NA,slider_choice_yes2,NA,NA,NA,yes,no,NA,yes,1606927867583,NA,NA,46,yes,NA,NA,Graduated College,Please click on the button with the correct answer.,English,599747deb5566b0001aa834c,13969,female,8,1606924985950,stimuli/img/slider-choices/both-or-none-probably-both.png,NA,NA,NA,48.02721666666667,NA,NA,NA,NA,slider_choice_training
1258,The sliders represent the beliefs of a person who <br/><b>is very confident that red falls but is uncertain whether or not yellow falls.</b>,NA,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,NA,NA,NA,slider_choice_no2,NA,NA,NA,no,no,NA,yes,1606927867583,NA,NA,46,no,NA,NA,Graduated College,Please click on the button with the correct answer.,English,599747deb5566b0001aa834c,12968,female,9,1606924985950,stimuli/img/slider-choices/yellow-maybe-red.png,NA,NA,NA,48.02721666666667,NA,NA,NA,NA,slider_choice_training
1258,The sliders represent the beliefs of a person who <br/><b>is pretty certain that the yellow block falls but not the red.</b>,NA,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,NA,NA,NA,slider_choice_yes3,NA,NA,NA,yes,no,NA,yes,1606927867583,NA,NA,46,yes,NA,NA,Graduated College,Please click on the button with the correct answer.,English,599747deb5566b0001aa834c,14172,female,10,1606924985950,stimuli/img/slider-choices/probably-yellow-but-not-red.png,NA,NA,NA,48.02721666666667,NA,NA,NA,NA,slider_choice_training
1258,NA,0,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,ry,certain,7,ind0,NA,none,NA,r,NA,NA,NA,1606927867583,impossible,NA,46,0|93|0|7,NA,0,Graduated College,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,599747deb5566b0001aa834c,91119,female,1,1606924985950,NA,NA,NA,y,48.02721666666667,NA,r,93,NA,animation_slider
1258,NA,0,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,ry,certain,19,ac0,NA,none,NA,ry,NA,NA,NA,1606927867583,impossible,NA,46,0|0|81|19,NA,81,Graduated College,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,599747deb5566b0001aa834c,42297,female,2,1606924985950,NA,NA,NA,y,48.02721666666667,NA,r,0,NA,animation_slider
1258,NA,48,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,ry,certain,4,uncertain3,NA,none,NA,y,NA,NA,NA,1606927867583,impossible,NA,46,48|30|17|4,NA,17,Graduated College,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,599747deb5566b0001aa834c,93586,female,3,1606924985950,NA,NA,NA,y,48.02721666666667,NA,r,30,NA,animation_slider
1258,NA,100,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,ry,certain,0,distance1,NA,none,NA,y,NA,NA,NA,1606927867583,impossible,NA,46,100|0|0|0,NA,0,Graduated College,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,599747deb5566b0001aa834c,850591,female,4,1606924985950,NA,NA,NA,y,48.02721666666667,NA,r,0,NA,animation_slider
1258,NA,25,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,ry,certain,25,distance0,NA,none,NA,r,NA,NA,NA,1606927867583,impossible,NA,46,25|25|25|25,NA,25,Graduated College,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,599747deb5566b0001aa834c,29787,female,5,1606924985950,NA,NA,NA,y,48.02721666666667,NA,r,25,NA,animation_slider
1258,NA,62,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,ry,certain,7,ac3,NA,none,NA,none,NA,NA,NA,1606927867583,impossible,NA,46,62|6|25|7,NA,25,Graduated College,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,599747deb5566b0001aa834c,43130,female,6,1606924985950,NA,NA,NA,y,48.02721666666667,NA,r,6,NA,animation_slider
1258,NA,24,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,ry,certain,23,uncertain2,NA,none,NA,r,NA,NA,NA,1606927867583,impossible,NA,46,24|24|28|23,NA,28,Graduated College,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,599747deb5566b0001aa834c,24409,female,7,1606924985950,NA,NA,NA,y,48.02721666666667,NA,r,24,NA,animation_slider
1258,NA,39,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,ry,certain,22,ind1,NA,none,NA,ry,NA,NA,NA,1606927867583,impossible,NA,46,39|25|14|22,NA,14,Graduated College,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,599747deb5566b0001aa834c,26626,female,8,1606924985950,NA,NA,NA,y,48.02721666666667,NA,r,25,NA,animation_slider
1258,NA,32,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,ry,certain,21,ac1,NA,none,NA,y,NA,NA,NA,1606927867583,impossible,NA,46,32|23|24|21,NA,24,Graduated College,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,599747deb5566b0001aa834c,27785,female,9,1606924985950,NA,NA,NA,y,48.02721666666667,NA,r,23,NA,animation_slider
1258,NA,0,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,ry,certain,68,uncertain0,NA,none,NA,y,NA,NA,NA,1606927867583,impossible,NA,46,0|17|15|68,NA,15,Graduated College,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,599747deb5566b0001aa834c,21507,female,10,1606924985950,NA,NA,NA,y,48.02721666666667,NA,r,17,NA,animation_slider
1258,NA,4,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,ry,certain,6,ssw0,NA,none,NA,ry,NA,NA,NA,1606927867583,impossible,NA,46,4|3|87|6,NA,87,Graduated College,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,599747deb5566b0001aa834c,27593,female,11,1606924985950,NA,NA,NA,y,48.02721666666667,NA,r,3,NA,animation_slider
1258,NA,48,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,ry,certain,11,ac2,NA,none,NA,ry,NA,NA,NA,1606927867583,impossible,NA,46,48|26|15|11,NA,15,Graduated College,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,599747deb5566b0001aa834c,22745,female,12,1606924985950,NA,NA,NA,y,48.02721666666667,NA,r,26,NA,animation_slider
1258,NA,32,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,ry,certain,17,uncertain1,NA,none,NA,r,NA,NA,NA,1606927867583,impossible,NA,46,32|31|19|17,NA,19,Graduated College,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,599747deb5566b0001aa834c,18717,female,13,1606924985950,NA,NA,NA,y,48.02721666666667,NA,r,31,NA,animation_slider
1258,NA,64,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,ry,certain,0,ssw1,NA,none,NA,none,NA,NA,NA,1606927867583,impossible,NA,46,64|32|4|0,NA,4,Graduated College,Please indicate how likely you think the shown events will occur. Click on RUN to see!,English,599747deb5566b0001aa834c,21631,female,14,1606924985950,NA,NA,NA,y,48.02721666666667,NA,r,32,NA,animation_slider
1258,NA,the blue block falls and the green block falls as well,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group2,NA,NA,17,ind2,NA,NA,NA,NA,NA,NA,NA,1606927867583,NA,NA,46,the blue block falls and the green block falls as well|The blue block might fall and if it does then the green block will fall as well,NA,6,Graduated College,TRY OUT EXAMPLE &mdash;Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,599747deb5566b0001aa834c,79334,female,1,1606924985950,stimuli/img/train_slider_fridge/ind2_test_colors.jpg,6,NA,NA,48.02721666666667,NA,NA,The blue block might fall and if it does then the green block will fall as well,NA,fridge_train
1258,NA,46,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group2,bg,certain,7,if1_hh,NA,none,NA,NA,NA,NA,NA,1606927867583,impossible,NA,46,46|4|43|7,NA,43,Graduated College,Task 1: Please indicate how likely you think the shown events will occur.,English,599747deb5566b0001aa834c,25380,female,2,1606924985950,stimuli/img/group2/if1_hh.png,NA,NA,g,48.02721666666667,NA,b,4,NA,multiple_slider0
1258,NA,the green block might fall,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group2,NA,NA,17,if1_hh,NA,NA,NA,NA,NA,NA,NA,1606927867583,NA,NA,46,the green block might fall|The green block might fall and if it does then the blue block might fall as well,NA,3,Graduated College,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,599747deb5566b0001aa834c,59264,female,3,1606924985950,stimuli/img/group2/if1_hh.png,3,NA,NA,48.02721666666667,NA,NA,The green block might fall and if it does then the blue block might fall as well,NA,fridge_view0
1258,NA,39,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group1,bg,certain,28,if2_u-Ll,NA,none,NA,NA,NA,NA,NA,1606927867583,impossible,NA,46,39|5|28|28,NA,28,Graduated College,Task 1: Please indicate how likely you think the shown events will occur.,English,599747deb5566b0001aa834c,21914,female,4,1606924985950,stimuli/img/group1/if2_u-Ll.png,NA,NA,g,48.02721666666667,NA,b,5,NA,multiple_slider1
1258,NA,the blue block falls and the green block falls,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group1,NA,NA,10,if2_u-Ll,NA,NA,NA,NA,NA,NA,NA,1606927867583,NA,NA,46,the blue block falls and the green block falls|The blue block falls and then the green block falls,NA,5,Graduated College,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,599747deb5566b0001aa834c,32230,female,5,1606924985950,stimuli/img/group1/if2_u-Ll.png,5,NA,NA,48.02721666666667,NA,NA,The blue block falls and then the green block falls,NA,fridge_view1
1258,NA,NA,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,NA,NA,NA,red-yellow,.,NA,grey,red,blue,green,black,1606927867583,NA,The upper block is,46,red,NA,NA,Graduated College,What's the color of the <b>upper</b> block on the picture?,English,599747deb5566b0001aa834c,5984,female,4,1606924985950,stimuli/img/color_vision_red_yellow.png,NA,yellow,NA,48.02721666666667,purple,NA,NA,red,color-vision0
1258,NA,3,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group2,bg,certain,4,independent_hl,NA,none,NA,NA,NA,NA,NA,1606927867583,impossible,NA,46,3|90|3|4,NA,3,Graduated College,Task 1: Please indicate how likely you think the shown events will occur.,English,599747deb5566b0001aa834c,21758,female,6,1606924985950,stimuli/img/group2/independent_hl.png,NA,NA,g,48.02721666666667,NA,b,90,NA,multiple_slider2
1258,NA,the blue block falls but the green block does not,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group2,NA,NA,11,independent_hl,NA,NA,NA,NA,NA,NA,NA,1606927867583,NA,NA,46,the blue block falls but the green block does not|If the blue block falls the green block won't necessarily fall,NA,5,Graduated College,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,599747deb5566b0001aa834c,35414,female,7,1606924985950,stimuli/img/group2/independent_hl.png,5,NA,NA,48.02721666666667,NA,NA,If the blue block falls the green block won't necessarily fall,NA,fridge_view2
1258,NA,67,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group1,bg,certain,5,if2_hl,NA,none,NA,NA,NA,NA,NA,1606927867583,impossible,NA,46,67|26|2|5,NA,2,Graduated College,Task 1: Please indicate how likely you think the shown events will occur.,English,599747deb5566b0001aa834c,78232,female,8,1606924985950,stimuli/img/group1/if2_hl.png,NA,NA,g,48.02721666666667,NA,b,26,NA,multiple_slider3
1258,NA,the blue block falls and the green block falls as well,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group1,NA,NA,12,if2_hl,NA,NA,NA,NA,NA,NA,NA,1606927867583,NA,NA,46,the blue block falls and the green block falls as well|If the blue block falls the green block might fall as well,NA,6,Graduated College,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,599747deb5566b0001aa834c,28135,female,9,1606924985950,stimuli/img/group1/if2_hl.png,6,NA,NA,48.02721666666667,NA,NA,If the blue block falls the green block might fall as well,NA,fridge_view3
1258,NA,NA,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,NA,NA,NA,blue,.,NA,grey,blue,blue,green,black,1606927867583,NA,The block is,46,blue,NA,NA,Graduated College,What's the color of the block on the picture?,English,599747deb5566b0001aa834c,5320,female,5,1606924985950,stimuli/img/color_vision_blue.png,NA,yellow,NA,48.02721666666667,purple,NA,NA,red,color-vision1
1258,NA,46,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group1,bg,certain,5,independent_hh,NA,none,NA,NA,NA,NA,NA,1606927867583,impossible,NA,46,46|25|24|5,NA,24,Graduated College,Task 1: Please indicate how likely you think the shown events will occur.,English,599747deb5566b0001aa834c,18978,female,10,1606924985950,stimuli/img/group1/independent_hh.png,NA,NA,g,48.02721666666667,NA,b,25,NA,multiple_slider4
1258,NA,the blue block might fall,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group1,NA,NA,13,independent_hh,NA,NA,NA,NA,NA,NA,NA,1606927867583,NA,NA,46,the blue block might fall|The blue block might fall and the green block might fall as well,NA,3,Graduated College,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,599747deb5566b0001aa834c,28956,female,11,1606924985950,stimuli/img/group1/independent_hh.png,3,NA,NA,48.02721666666667,NA,NA,The blue block might fall and the green block might fall as well,NA,fridge_view4
1258,NA,30,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group2,bg,certain,20,if1_u-Lh,NA,none,NA,NA,NA,NA,NA,1606927867583,impossible,NA,46,30|26|24|20,NA,24,Graduated College,Task 1: Please indicate how likely you think the shown events will occur.,English,599747deb5566b0001aa834c,16390,female,12,1606924985950,stimuli/img/group2/if1_u-Lh.png,NA,NA,g,48.02721666666667,NA,b,26,NA,multiple_slider5
1258,NA,if the green block falls the blue block falls as well,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group2,NA,NA,16,if1_u-Lh,NA,NA,NA,NA,NA,NA,NA,1606927867583,NA,NA,46,if the green block falls the blue block falls as well|If the green block falls it is likely that the blue block will fall as well,NA,6,Graduated College,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,599747deb5566b0001aa834c,33738,female,13,1606924985950,stimuli/img/group2/if1_u-Lh.png,6,NA,NA,48.02721666666667,NA,NA,If the green block falls it is likely that the blue block will fall as well,NA,fridge_view5
1258,NA,NA,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,NA,NA,NA,yellow-red,.,NA,grey,yellow,blue,green,black,1606927867583,NA,The upper block is,46,yellow,NA,NA,Graduated College,What's the color of the <b>upper</b> block on the picture?,English,599747deb5566b0001aa834c,5421,female,6,1606924985950,stimuli/img/color_vision_yellow_red.png,NA,yellow,NA,48.02721666666667,purple,NA,NA,red,color-vision2
1258,NA,21,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group2,bg,certain,24,independent_uh,NA,none,NA,NA,NA,NA,NA,1606927867583,impossible,NA,46,21|21|35|24,NA,35,Graduated College,Task 1: Please indicate how likely you think the shown events will occur.,English,599747deb5566b0001aa834c,19450,female,14,1606924985950,stimuli/img/group2/independent_uh.png,NA,NA,g,48.02721666666667,NA,b,21,NA,multiple_slider6
1258,NA,the green block might fall,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group2,NA,NA,1,independent_uh,NA,NA,NA,NA,NA,NA,NA,1606927867583,NA,NA,46,the green block might fall|,NA,3,Graduated College,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,599747deb5566b0001aa834c,20518,female,15,1606924985950,stimuli/img/group2/independent_uh.png,3,NA,NA,48.02721666666667,NA,NA,NA,NA,fridge_view6
1258,NA,21,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group2,bg,certain,63,if2_ll,NA,none,NA,NA,NA,NA,NA,1606927867583,impossible,NA,46,21|6|10|63,NA,10,Graduated College,Task 1: Please indicate how likely you think the shown events will occur.,English,599747deb5566b0001aa834c,21734,female,16,1606924985950,stimuli/img/group2/if2_ll.png,NA,NA,g,48.02721666666667,NA,b,6,NA,multiple_slider7
1258,NA,the green block might fall,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group2,NA,NA,12,if2_ll,NA,NA,NA,NA,NA,NA,NA,1606927867583,NA,NA,46,the green block might fall|If the green block falls the blue block might fall as well,NA,3,Graduated College,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,599747deb5566b0001aa834c,22487,female,17,1606924985950,stimuli/img/group2/if2_ll.png,3,NA,NA,48.02721666666667,NA,NA,If the green block falls the blue block might fall as well,NA,fridge_view7
1258,NA,NA,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,NA,NA,NA,green,.,NA,grey,green,blue,green,black,1606927867583,NA,The block is,46,green,NA,NA,Graduated College,What's the color of the block on the picture?,English,599747deb5566b0001aa834c,3059,female,7,1606924985950,stimuli/img/color_vision_green.png,NA,yellow,NA,48.02721666666667,purple,NA,NA,red,color-vision3
1258,NA,39,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group1,bg,certain,39,if1_uh,NA,none,NA,NA,NA,NA,NA,1606927867583,impossible,NA,46,39|9|14|39,NA,14,Graduated College,Task 1: Please indicate how likely you think the shown events will occur.,English,599747deb5566b0001aa834c,17358,female,18,1606924985950,stimuli/img/group1/if1_uh.png,NA,NA,g,48.02721666666667,NA,b,9,NA,multiple_slider8
1258,NA,if the blue block falls the green block falls,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group1,NA,NA,12,if1_uh,NA,NA,NA,NA,NA,NA,NA,1606927867583,NA,NA,46,if the blue block falls the green block falls|If the blue block falls the green block might fall as well,NA,5,Graduated College,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,599747deb5566b0001aa834c,31139,female,19,1606924985950,stimuli/img/group1/if1_uh.png,5,NA,NA,48.02721666666667,NA,NA,If the blue block falls the green block might fall as well,NA,fridge_view8
1258,NA,13,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group2,bg,certain,34,independent_ul,NA,none,NA,NA,NA,NA,NA,1606927867583,impossible,NA,46,13|41|12|34,NA,12,Graduated College,Task 1: Please indicate how likely you think the shown events will occur.,English,599747deb5566b0001aa834c,25266,female,20,1606924985950,stimuli/img/group2/independent_ul.png,NA,NA,g,48.02721666666667,NA,b,41,NA,multiple_slider9
1258,NA,the blue block might fall,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group2,NA,NA,1,independent_ul,NA,NA,NA,NA,NA,NA,NA,1606927867583,NA,NA,46,the blue block might fall|,NA,3,Graduated College,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,599747deb5566b0001aa834c,8019,female,21,1606924985950,stimuli/img/group2/independent_ul.png,3,NA,NA,48.02721666666667,NA,NA,NA,NA,fridge_view9
1258,NA,NA,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,NA,NA,NA,green-blue,.,NA,grey,green,blue,green,black,1606927867583,NA,The upper block is,46,green,NA,NA,Graduated College,What's the color of the <b>upper</b> block on the picture?,English,599747deb5566b0001aa834c,3791,female,8,1606924985950,stimuli/img/color_vision_green_blue.png,NA,yellow,NA,48.02721666666667,purple,NA,NA,red,color-vision4
1258,NA,6,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group2,bg,certain,81,if1_lh,NA,none,NA,NA,NA,NA,NA,1606927867583,impossible,NA,46,6|6|7|81,NA,7,Graduated College,Task 1: Please indicate how likely you think the shown events will occur.,English,599747deb5566b0001aa834c,13185,female,22,1606924985950,stimuli/img/group2/if1_lh.png,NA,NA,g,48.02721666666667,NA,b,6,NA,multiple_slider10
1258,NA,the blue block might fall,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group2,NA,NA,1,if1_lh,NA,NA,NA,NA,NA,NA,NA,1606927867583,NA,NA,46,the blue block might fall|,NA,3,Graduated College,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,599747deb5566b0001aa834c,318421,female,23,1606924985950,stimuli/img/group2/if1_lh.png,3,NA,NA,48.02721666666667,NA,NA,NA,NA,fridge_view10
1258,NA,58,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group1,bg,certain,36,if2_ul,NA,none,NA,NA,NA,NA,NA,1606927867583,impossible,NA,46,58|6|0|36,NA,0,Graduated College,Task 1: Please indicate how likely you think the shown events will occur.,English,599747deb5566b0001aa834c,25592,female,24,1606924985950,stimuli/img/group1/if2_ul.png,NA,NA,g,48.02721666666667,NA,b,6,NA,multiple_slider11
1258,NA,the blue block might fall,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group1,NA,NA,1,if2_ul,NA,NA,NA,NA,NA,NA,NA,1606927867583,NA,NA,46,the blue block might fall|,NA,3,Graduated College,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,599747deb5566b0001aa834c,11980,female,25,1606924985950,stimuli/img/group1/if2_ul.png,3,NA,NA,48.02721666666667,NA,NA,NA,NA,fridge_view11
1258,NA,NA,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,NA,NA,NA,NA,blue-green,.,NA,grey,blue,blue,green,black,1606927867583,NA,The upper block is,46,blue,NA,NA,Graduated College,What's the color of the <b>upper</b> block on the picture?,English,599747deb5566b0001aa834c,4375,female,9,1606924985950,stimuli/img/color_vision_blue_green.png,NA,yellow,NA,48.02721666666667,purple,NA,NA,red,color-vision5
1258,NA,0,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group1,bg,certain,59,independent_ll,NA,none,NA,NA,NA,NA,NA,1606927867583,impossible,NA,46,0|4|37|59,NA,37,Graduated College,Task 1: Please indicate how likely you think the shown events will occur.,English,599747deb5566b0001aa834c,18877,female,26,1606924985950,stimuli/img/group1/independent_ll.png,NA,NA,g,48.02721666666667,NA,b,4,NA,multiple_slider12
1258,NA,the green block might fall,Wed Dec 02 2020 16:03:05 GMT+0000 (GMT),NA,50,group1,NA,NA,1,independent_ll,NA,NA,NA,NA,NA,NA,NA,1606927867583,NA,NA,46,the green block might fall|,NA,3,Graduated College,Task 2: Please describe to a critical friend as adequately as possible <br/>what happens with the blue and the green block in the picture.,English,599747deb5566b0001aa834c,9798,female,27,1606924985950,stimuli/img/group1/independent_ll.png,3,NA,NA,48.02721666666667,NA,NA,NA,NA,fridge_view12
1257,NA,NA,Wed Dec 02 2020 16:09:00 GMT+0000 (GMT),NA,50,NA,NA,NA,NA,not-red-yellow,.,NA,both blocks fall,"the yellow block falls, but not the red","the yellow block falls, but not the red",none of the two blocks falls,"the red block falls, but not the yellow",1606927693583,NA,The icon represents the event that,60,the,NA,NA,Graduated High School,What event does this icon represent?,English,5ef22f072cc4760ffca88262,12030,male,1,1606925340814,stimuli/img/icons/not-red-yellow.png,NA,NA,NA,39.21281666666667,NA,NA,NA,NA,attention_check2
1257,NA,NA,Wed Dec 02 2020 16:09:00 GMT+0000 (GMT),NA,50,NA,NA,NA,NA,not-yellow-red,.,NA,none of the two blocks falls,"the red block falls, but not the yellow",both blocks fall,"the yellow block falls, but not the red","the red block falls, but not the yellow",1606927693583,NA,The icon represents the event that,60,the,NA,NA,Graduated High School,What event does this icon represent?,English,5ef22f072cc4760ffca88262,10152,male,2,1606925340814,stimuli/img/icons/red-not-yellow.png,NA,NA,NA,39.21281666666667,NA,NA,NA,NA,attention_check2
1257,NA,NA,Wed Dec 02 2020 16:09:00 GMT+0000 (GMT),NA,50,NA,NA,NA,NA,red-yellow,.,NA,both blocks fall,both blocks fall,"the red block falls, but not the yellow","the yellow block falls, but not the red",none of the two blocks falls,1606927693583,NA,The icon represents the event that,60,both,NA,NA,Graduated High School,What event does this icon represent?,English,5ef22f072cc4760ffca88262,8623,male,3,1606925340814,stimuli/img/icons/red-yellow.png,NA,NA,NA,39.21281666666667,NA,NA,NA,NA,attention_check2
1257,The sliders represent the beliefs of a person who <br/><b>thinks that yellow falls and tends to think that red falls as well.</b>,NA,Wed Dec 02 2020 16:09:00 GMT+0000 (GMT),NA,50,NA,NA,NA,NA,slider_choice_yes6,NA,NA,NA,yes,no,NA,yes,1606927693583,NA,NA,60,yes,NA,NA,Graduated High School,Please click on the button with the correct answer.,English,5ef22f072cc4760ffca88262,49788,male,1,1606925340814,stimuli/img/slider-choices/yellow-probably-red.png,NA,NA,NA,39.21281666666667,NA,NA,NA,NA,slider_choice_training
1257,The sliders represent the beliefs of a person who <br/><b>is very confident that either both or neither of the two blocks fall <br/>and both is rated as more likely.</b>,NA,Wed Dec 02 2020 16:09:00 GMT+0000 (GMT),NA,50,NA,NA,NA,NA,slider_choice_no0,NA,NA,NA,no,no,NA,yes,1606927693583,NA,NA,60,no,NA,NA,Graduated High School,Please click on the button with the correct answer.,English,5ef22f072cc4760ffca88262,45571,male,2,1606925340814,stimuli/img/slider-choices/both-or-none-rather-none-not0.png,NA,NA,NA,39.21281666666667,NA,NA,NA,NA,slider_choice_training
1257,The sliders represent the beliefs of a person who <br/><b>thinks that either both or neither of the two blocks fall <br/>and both is rated as more likely.</b>,NA,Wed Dec 02 2020 16:09:00 GMT+0000 (GMT),NA,50,NA,NA,NA,NA,slider_choice_yes2,NA,NA,NA,yes,no,NA,yes,1606927693583,NA,NA,60,no,NA,NA,Graduated High School,Please click on the button with the correct answer.,English,5ef22f072cc4760ffca88262,4558,male,3,1606925340814,stimuli/img/slider-choices/both-or-none-probably-both.png,NA,NA,NA,39.21281666666667,NA,NA,NA,NA,slider_choice_training
